user_id,total_orders,recency_days,m_proxy_value,as_of_date,R_score,F_score,M_score,RFM_Cell,rfm_segment
115458,9,6,99,2023-12-31,5,3,3,533,Average Purchaser
115459,15,10,58,2023-12-31,5,4,2,542,Average Purchaser
115460,8,30,60,2023-12-31,3,2,2,322,Average Purchaser
115461,12,6,272,2023-12-31,5,3,5,535,Average Purchaser
115462,16,37,64,2023-12-31,2,4,3,243,High-Value At-Risk
115463,17,16,178,2023-12-31,4,4,4,444,Champion / Loyal
115464,4,29,12,2023-12-31,3,1,1,311,Average Purchaser
115465,5,26,25,2023-12-31,3,1,1,311,Average Purchaser
115466,25,18,116,2023-12-31,4,5,4,454,Champion / Loyal
115467,23,13,411,2023-12-31,4,4,5,445,Champion / Loyal
115468,14,10,73,2023-12-31,5,4,3,543,Average Purchaser
115469,8,54,62,2023-12-31,1,2,3,123,Average Purchaser
115470,5,1,85,2023-12-31,5,1,3,513,New / Promising
115471,6,13,156,2023-12-31,4,2,4,424,New / Promising
115472,4,16,42,2023-12-31,4,1,2,412,New / Promising
115473,7,14,31,2023-12-31,4,2,1,421,New / Promising
115474,17,34,130,2023-12-31,3,4,4,344,Need Attention
115475,27,30,493,2023-12-31,3,5,5,355,Need Attention
115476,5,29,97,2023-12-31,3,1,3,313,Need Attention
115477,7,56,38,2023-12-31,1,2,2,122,Low-Value / Lost
115478,8,29,69,2023-12-31,3,2,3,323,Need Attention
115479,49,59,348,2023-12-31,1,5,5,155,High-Value At-Risk
115480,5,4,24,2023-12-31,5,1,1,511,New / Promising
115481,90,44,880,2023-12-31,2,5,5,255,High-Value At-Risk
115482,4,51,27,2023-12-31,1,1,1,111,Low-Value / Lost
115483,16,9,337,2023-12-31,5,4,5,545,Champion / Loyal
115484,10,48,32,2023-12-31,2,3,1,231,Average Purchaser
115485,6,16,53,2023-12-31,4,2,2,422,New / Promising
115486,19,22,118,2023-12-31,4,4,4,444,Champion / Loyal
115487,4,58,25,2023-12-31,1,1,1,111,Low-Value / Lost
115488,21,25,229,2023-12-31,3,4,4,344,Need Attention
115489,8,18,132,2023-12-31,4,2,4,424,New / Promising
115490,5,41,45,2023-12-31,2,1,2,212,Low-Value / Lost
115491,48,47,662,2023-12-31,2,5,5,255,High-Value At-Risk
115492,16,19,93,2023-12-31,4,4,3,443,Average Purchaser
115493,6,48,6,2023-12-31,2,2,1,221,Low-Value / Lost
115494,4,30,31,2023-12-31,3,1,1,311,Average Purchaser
115495,58,35,2223,2023-12-31,3,5,5,355,Need Attention
115496,54,28,637,2023-12-31,3,5,5,355,Need Attention
115497,37,13,389,2023-12-31,4,5,5,455,Champion / Loyal
115498,13,47,83,2023-12-31,2,3,3,233,Average Purchaser
115499,26,28,80,2023-12-31,3,5,3,353,Need Attention
115500,5,44,19,2023-12-31,2,1,1,211,Low-Value / Lost
115501,10,34,16,2023-12-31,3,3,1,331,Need Attention
115502,48,55,270,2023-12-31,1,5,5,155,High-Value At-Risk
115503,5,25,143,2023-12-31,3,1,4,314,Need Attention
115504,21,22,137,2023-12-31,4,4,4,444,Champion / Loyal
115505,62,57,403,2023-12-31,1,5,5,155,High-Value At-Risk
115506,4,5,39,2023-12-31,5,1,2,512,New / Promising
115507,33,4,484,2023-12-31,5,5,5,555,Champion / Loyal
115508,8,21,52,2023-12-31,4,2,2,422,New / Promising
115509,18,55,136,2023-12-31,1,4,4,144,High-Value At-Risk
115510,6,8,62,2023-12-31,5,2,3,523,New / Promising
115511,34,51,323,2023-12-31,1,5,5,155,High-Value At-Risk
115512,20,35,97,2023-12-31,3,4,3,343,Need Attention
115513,4,51,24,2023-12-31,1,1,1,111,Low-Value / Lost
115514,18,51,311,2023-12-31,1,4,5,145,High-Value At-Risk
115515,5,41,58,2023-12-31,2,1,2,212,Low-Value / Lost
115516,53,27,317,2023-12-31,3,5,5,355,Need Attention
115517,8,40,60,2023-12-31,2,2,2,222,Low-Value / Lost
115518,7,32,95,2023-12-31,3,2,3,323,Need Attention
115519,5,44,48,2023-12-31,2,1,2,212,Low-Value / Lost
115520,9,15,31,2023-12-31,4,3,1,431,Average Purchaser
115521,9,57,110,2023-12-31,1,3,3,133,Average Purchaser
115522,13,23,18,2023-12-31,4,3,1,431,Average Purchaser
115523,42,25,711,2023-12-31,3,5,5,355,Need Attention
115524,11,33,21,2023-12-31,3,3,1,331,Need Attention
115525,8,41,73,2023-12-31,2,2,3,223,Average Purchaser
115526,5,25,55,2023-12-31,3,1,2,312,Average Purchaser
115527,19,47,412,2023-12-31,2,4,5,245,High-Value At-Risk
115528,8,29,22,2023-12-31,3,2,1,321,Average Purchaser
115529,41,18,426,2023-12-31,4,5,5,455,Champion / Loyal
115530,19,24,70,2023-12-31,4,4,3,443,Average Purchaser
115531,27,0,454,2023-12-31,5,5,5,555,Champion / Loyal
115532,12,27,82,2023-12-31,3,3,3,333,Need Attention
115533,4,8,10,2023-12-31,5,1,1,511,New / Promising
115534,5,52,24,2023-12-31,1,1,1,111,Low-Value / Lost
115535,14,15,49,2023-12-31,4,4,2,442,Average Purchaser
115536,14,39,339,2023-12-31,2,4,5,245,High-Value At-Risk
115537,15,28,279,2023-12-31,3,4,5,345,Need Attention
115538,4,16,19,2023-12-31,4,1,1,411,New / Promising
115539,66,16,613,2023-12-31,4,5,5,455,Champion / Loyal
115540,66,23,1099,2023-12-31,4,5,5,455,Champion / Loyal
115541,6,9,41,2023-12-31,5,2,2,522,New / Promising
115542,4,53,55,2023-12-31,1,1,2,112,Low-Value / Lost
115543,22,57,127,2023-12-31,1,4,4,144,High-Value At-Risk
115544,7,1,133,2023-12-31,5,2,4,524,New / Promising
115545,18,24,36,2023-12-31,4,4,2,442,Average Purchaser
115546,45,14,359,2023-12-31,4,5,5,455,Champion / Loyal
115547,30,26,211,2023-12-31,3,5,4,354,Need Attention
115548,18,35,226,2023-12-31,3,4,4,344,Need Attention
115549,40,31,228,2023-12-31,3,5,4,354,Need Attention
115550,28,1,278,2023-12-31,5,5,5,555,Champion / Loyal
115551,22,58,150,2023-12-31,1,4,4,144,High-Value At-Risk
115552,25,51,320,2023-12-31,1,5,5,155,High-Value At-Risk
115553,99,5,1068,2023-12-31,5,5,5,555,Champion / Loyal
115554,5,58,29,2023-12-31,1,1,1,111,Low-Value / Lost
115555,8,23,48,2023-12-31,4,2,2,422,New / Promising
115556,10,30,70,2023-12-31,3,3,3,333,Need Attention
115557,12,48,101,2023-12-31,2,3,3,233,Average Purchaser
115558,4,15,37,2023-12-31,4,1,2,412,New / Promising
115559,6,4,62,2023-12-31,5,2,3,523,New / Promising
115560,18,43,469,2023-12-31,2,4,5,245,High-Value At-Risk
115561,9,34,80,2023-12-31,3,3,3,333,Need Attention
115562,4,30,85,2023-12-31,3,1,3,313,Need Attention
115563,5,27,19,2023-12-31,3,1,1,311,Average Purchaser
115564,6,6,99,2023-12-31,5,2,3,523,New / Promising
115565,19,27,185,2023-12-31,3,4,4,344,Need Attention
115566,13,9,117,2023-12-31,5,3,4,534,Average Purchaser
115567,11,1,137,2023-12-31,5,3,4,534,Average Purchaser
115568,20,5,219,2023-12-31,5,4,4,544,Champion / Loyal
115569,7,52,87,2023-12-31,1,2,3,123,Average Purchaser
115570,13,42,59,2023-12-31,2,3,2,232,Average Purchaser
115571,8,5,87,2023-12-31,5,2,3,523,New / Promising
115572,6,53,15,2023-12-31,1,2,1,121,Low-Value / Lost
115573,6,0,50,2023-12-31,5,2,2,522,New / Promising
115574,7,7,49,2023-12-31,5,2,2,522,New / Promising
115575,8,58,67,2023-12-31,1,2,3,123,Average Purchaser
115576,5,36,62,2023-12-31,3,1,3,313,Need Attention
115577,10,30,16,2023-12-31,3,3,1,331,Need Attention
115578,18,5,169,2023-12-31,5,4,4,544,Champion / Loyal
115579,57,17,198,2023-12-31,4,5,4,454,Champion / Loyal
115580,13,30,152,2023-12-31,3,3,4,334,Need Attention
115581,16,3,122,2023-12-31,5,4,4,544,Champion / Loyal
115582,16,42,187,2023-12-31,2,4,4,244,High-Value At-Risk
115583,6,58,26,2023-12-31,1,2,1,121,Low-Value / Lost
115584,11,59,66,2023-12-31,1,3,3,133,Average Purchaser
115585,4,56,108,2023-12-31,1,1,3,113,Average Purchaser
115586,16,27,84,2023-12-31,3,4,3,343,Need Attention
115587,13,52,71,2023-12-31,1,3,3,133,Average Purchaser
115588,5,48,15,2023-12-31,2,1,1,211,Low-Value / Lost
115589,8,10,119,2023-12-31,5,2,4,524,New / Promising
115590,37,17,355,2023-12-31,4,5,5,455,Champion / Loyal
115591,4,8,23,2023-12-31,5,1,1,511,New / Promising
115592,20,56,267,2023-12-31,1,4,5,145,High-Value At-Risk
115593,10,2,142,2023-12-31,5,3,4,534,Average Purchaser
115594,40,2,335,2023-12-31,5,5,5,555,Champion / Loyal
115595,48,54,868,2023-12-31,1,5,5,155,High-Value At-Risk
115596,4,8,16,2023-12-31,5,1,1,511,New / Promising
115597,5,11,40,2023-12-31,5,1,2,512,New / Promising
115598,95,25,1193,2023-12-31,3,5,5,355,Need Attention
115599,19,4,103,2023-12-31,5,4,3,543,Average Purchaser
115600,10,22,153,2023-12-31,4,3,4,434,Average Purchaser
115601,4,52,18,2023-12-31,1,1,1,111,Low-Value / Lost
115602,20,31,161,2023-12-31,3,4,4,344,Need Attention
115603,4,50,3,2023-12-31,1,1,1,111,Low-Value / Lost
115604,6,11,22,2023-12-31,5,2,1,521,New / Promising
115605,5,32,61,2023-12-31,3,1,2,312,Average Purchaser
115606,7,43,67,2023-12-31,2,2,3,223,Average Purchaser
115607,33,50,151,2023-12-31,1,5,4,154,High-Value At-Risk
115608,63,16,509,2023-12-31,4,5,5,455,Champion / Loyal
115609,9,42,95,2023-12-31,2,3,3,233,Average Purchaser
115610,41,42,718,2023-12-31,2,5,5,255,High-Value At-Risk
115611,41,1,562,2023-12-31,5,5,5,555,Champion / Loyal
115612,21,16,322,2023-12-31,4,4,5,445,Champion / Loyal
115613,4,22,28,2023-12-31,4,1,1,411,New / Promising
115614,12,25,90,2023-12-31,3,3,3,333,Need Attention
115615,4,38,6,2023-12-31,2,1,1,211,Low-Value / Lost
115616,28,55,274,2023-12-31,1,5,5,155,High-Value At-Risk
115617,5,35,43,2023-12-31,3,1,2,312,Average Purchaser
115618,9,52,149,2023-12-31,1,3,4,134,High-Value At-Risk
115619,12,33,337,2023-12-31,3,3,5,335,Need Attention
115620,57,30,417,2023-12-31,3,5,5,355,Need Attention
115621,4,44,118,2023-12-31,2,1,4,214,High-Value At-Risk
115622,44,8,559,2023-12-31,5,5,5,555,Champion / Loyal
115623,11,6,31,2023-12-31,5,3,1,531,Average Purchaser
115624,12,1,88,2023-12-31,5,3,3,533,Average Purchaser
115625,6,10,57,2023-12-31,5,2,2,522,New / Promising
115626,51,52,217,2023-12-31,1,5,4,154,High-Value At-Risk
115627,45,4,464,2023-12-31,5,5,5,555,Champion / Loyal
115628,7,40,68,2023-12-31,2,2,3,223,Average Purchaser
115629,5,16,25,2023-12-31,4,1,1,411,New / Promising
115630,10,51,26,2023-12-31,1,3,1,131,Average Purchaser
115631,11,3,76,2023-12-31,5,3,3,533,Average Purchaser
115632,28,45,174,2023-12-31,2,5,4,254,High-Value At-Risk
115633,6,50,48,2023-12-31,1,2,2,122,Low-Value / Lost
115634,9,2,86,2023-12-31,5,3,3,533,Average Purchaser
115635,8,50,123,2023-12-31,1,2,4,124,High-Value At-Risk
115636,4,34,108,2023-12-31,3,1,3,313,Need Attention
115637,5,2,54,2023-12-31,5,1,2,512,New / Promising
115638,27,50,212,2023-12-31,1,5,4,154,High-Value At-Risk
115639,6,17,21,2023-12-31,4,2,1,421,New / Promising
115640,5,8,103,2023-12-31,5,1,3,513,New / Promising
115641,28,1,165,2023-12-31,5,5,4,554,Champion / Loyal
115642,5,42,54,2023-12-31,2,1,2,212,Low-Value / Lost
115643,8,49,76,2023-12-31,1,2,3,123,Average Purchaser
115644,12,51,135,2023-12-31,1,3,4,134,High-Value At-Risk
115645,10,41,164,2023-12-31,2,3,4,234,High-Value At-Risk
115646,6,9,31,2023-12-31,5,2,1,521,New / Promising
115647,8,21,13,2023-12-31,4,2,1,421,New / Promising
115648,7,7,48,2023-12-31,5,2,2,522,New / Promising
115649,8,44,87,2023-12-31,2,2,3,223,Average Purchaser
115650,6,58,16,2023-12-31,1,2,1,121,Low-Value / Lost
115651,5,58,51,2023-12-31,1,1,2,112,Low-Value / Lost
115652,5,28,16,2023-12-31,3,1,1,311,Average Purchaser
115653,6,17,25,2023-12-31,4,2,1,421,New / Promising
115654,4,4,43,2023-12-31,5,1,2,512,New / Promising
115655,9,49,65,2023-12-31,1,3,3,133,Average Purchaser
115656,7,47,23,2023-12-31,2,2,1,221,Low-Value / Lost
115657,8,30,143,2023-12-31,3,2,4,324,Need Attention
115658,14,3,133,2023-12-31,5,4,4,544,Champion / Loyal
115659,50,36,502,2023-12-31,3,5,5,355,Need Attention
115660,8,35,80,2023-12-31,3,2,3,323,Need Attention
115661,9,50,71,2023-12-31,1,3,3,133,Average Purchaser
115662,7,29,54,2023-12-31,3,2,2,322,Average Purchaser
115663,4,3,23,2023-12-31,5,1,1,511,New / Promising
115664,9,53,30,2023-12-31,1,3,1,131,Average Purchaser
115665,14,56,110,2023-12-31,1,4,3,143,High-Value At-Risk
115666,4,47,19,2023-12-31,2,1,1,211,Low-Value / Lost
115667,7,5,43,2023-12-31,5,2,2,522,New / Promising
115668,14,17,115,2023-12-31,4,4,4,444,Champion / Loyal
115669,24,5,252,2023-12-31,5,5,5,555,Champion / Loyal
115670,22,39,120,2023-12-31,2,4,4,244,High-Value At-Risk
115671,10,50,151,2023-12-31,1,3,4,134,High-Value At-Risk
115672,5,7,15,2023-12-31,5,1,1,511,New / Promising
115673,8,34,49,2023-12-31,3,2,2,322,Average Purchaser
115674,8,9,51,2023-12-31,5,2,2,522,New / Promising
115675,18,35,296,2023-12-31,3,4,5,345,Need Attention
115676,10,11,50,2023-12-31,5,3,2,532,Average Purchaser
115677,11,21,129,2023-12-31,4,3,4,434,Average Purchaser
115678,5,21,51,2023-12-31,4,1,2,412,New / Promising
115679,16,50,63,2023-12-31,1,4,3,143,High-Value At-Risk
115680,29,40,203,2023-12-31,2,5,4,254,High-Value At-Risk
115681,42,13,337,2023-12-31,4,5,5,455,Champion / Loyal
115682,20,48,72,2023-12-31,2,4,3,243,High-Value At-Risk
115683,7,6,19,2023-12-31,5,2,1,521,New / Promising
115684,11,54,71,2023-12-31,1,3,3,133,Average Purchaser
115685,4,11,48,2023-12-31,5,1,2,512,New / Promising
115686,4,20,28,2023-12-31,4,1,1,411,New / Promising
115687,6,3,12,2023-12-31,5,2,1,521,New / Promising
115688,17,32,180,2023-12-31,3,4,4,344,Need Attention
115689,5,56,41,2023-12-31,1,1,2,112,Low-Value / Lost
115690,22,33,260,2023-12-31,3,4,5,345,Need Attention
115691,15,38,206,2023-12-31,2,4,4,244,High-Value At-Risk
115692,6,0,22,2023-12-31,5,2,1,521,New / Promising
115693,36,34,851,2023-12-31,3,5,5,355,Need Attention
115694,8,6,62,2023-12-31,5,2,3,523,New / Promising
115695,20,45,162,2023-12-31,2,4,4,244,High-Value At-Risk
115696,4,53,28,2023-12-31,1,1,1,111,Low-Value / Lost
115697,16,15,86,2023-12-31,4,4,3,443,Average Purchaser
115698,12,42,191,2023-12-31,2,3,4,234,High-Value At-Risk
115699,8,30,54,2023-12-31,3,2,2,322,Average Purchaser
115700,9,59,110,2023-12-31,1,3,3,133,Average Purchaser
115701,15,31,166,2023-12-31,3,4,4,344,Need Attention
115702,21,37,115,2023-12-31,2,4,4,244,High-Value At-Risk
115703,7,49,71,2023-12-31,1,2,3,123,Average Purchaser
115704,10,57,138,2023-12-31,1,3,4,134,High-Value At-Risk
115705,4,2,32,2023-12-31,5,1,1,511,New / Promising
115706,49,27,423,2023-12-31,3,5,5,355,Need Attention
115707,6,27,17,2023-12-31,3,2,1,321,Average Purchaser
115708,10,23,186,2023-12-31,4,3,4,434,Average Purchaser
115709,9,44,215,2023-12-31,2,3,4,234,High-Value At-Risk
115710,8,13,100,2023-12-31,4,2,3,423,New / Promising
115711,14,12,157,2023-12-31,5,4,4,544,Champion / Loyal
115712,6,43,31,2023-12-31,2,2,1,221,Low-Value / Lost
115713,23,36,527,2023-12-31,3,4,5,345,Need Attention
115714,32,24,122,2023-12-31,4,5,4,454,Champion / Loyal
115715,17,29,165,2023-12-31,3,4,4,344,Need Attention
115716,29,27,217,2023-12-31,3,5,4,354,Need Attention
115717,10,18,58,2023-12-31,4,3,2,432,Average Purchaser
115718,10,11,105,2023-12-31,5,3,3,533,Average Purchaser
115719,17,37,42,2023-12-31,2,4,2,242,High-Value At-Risk
115720,47,56,295,2023-12-31,1,5,5,155,High-Value At-Risk
115721,23,33,297,2023-12-31,3,4,5,345,Need Attention
115722,30,58,603,2023-12-31,1,5,5,155,High-Value At-Risk
115723,19,20,70,2023-12-31,4,4,3,443,Average Purchaser
115724,13,35,73,2023-12-31,3,3,3,333,Need Attention
115725,4,16,30,2023-12-31,4,1,1,411,New / Promising
115726,6,58,7,2023-12-31,1,2,1,121,Low-Value / Lost
115727,52,48,641,2023-12-31,2,5,5,255,High-Value At-Risk
115728,39,39,93,2023-12-31,2,5,3,253,High-Value At-Risk
115729,19,45,138,2023-12-31,2,4,4,244,High-Value At-Risk
115730,10,48,253,2023-12-31,2,3,5,235,High-Value At-Risk
115731,10,59,168,2023-12-31,1,3,4,134,High-Value At-Risk
115732,6,48,78,2023-12-31,2,2,3,223,Average Purchaser
115733,5,18,43,2023-12-31,4,1,2,412,New / Promising
115734,36,23,398,2023-12-31,4,5,5,455,Champion / Loyal
115735,4,37,7,2023-12-31,2,1,1,211,Low-Value / Lost
115736,10,54,104,2023-12-31,1,3,3,133,Average Purchaser
115737,9,24,66,2023-12-31,4,3,3,433,Average Purchaser
115738,40,15,175,2023-12-31,4,5,4,454,Champion / Loyal
115739,14,35,148,2023-12-31,3,4,4,344,Need Attention
115740,29,27,106,2023-12-31,3,5,3,353,Need Attention
115741,4,2,48,2023-12-31,5,1,2,512,New / Promising
115742,6,28,49,2023-12-31,3,2,2,322,Average Purchaser
115743,7,5,52,2023-12-31,5,2,2,522,New / Promising
115744,17,19,260,2023-12-31,4,4,5,445,Champion / Loyal
115745,36,29,848,2023-12-31,3,5,5,355,Need Attention
115746,5,10,49,2023-12-31,5,1,2,512,New / Promising
115747,19,58,151,2023-12-31,1,4,4,144,High-Value At-Risk
115748,24,32,165,2023-12-31,3,5,4,354,Need Attention
115749,15,30,215,2023-12-31,3,4,4,344,Need Attention
115750,33,2,305,2023-12-31,5,5,5,555,Champion / Loyal
115751,8,54,53,2023-12-31,1,2,2,122,Low-Value / Lost
115752,29,8,89,2023-12-31,5,5,3,553,Average Purchaser
115753,5,45,11,2023-12-31,2,1,1,211,Low-Value / Lost
115754,6,33,28,2023-12-31,3,2,1,321,Average Purchaser
115755,8,30,12,2023-12-31,3,2,1,321,Average Purchaser
115756,8,47,24,2023-12-31,2,2,1,221,Low-Value / Lost
115757,14,53,289,2023-12-31,1,4,5,145,High-Value At-Risk
115758,38,21,244,2023-12-31,4,5,5,455,Champion / Loyal
115759,8,48,29,2023-12-31,2,2,1,221,Low-Value / Lost
115760,8,25,19,2023-12-31,3,2,1,321,Average Purchaser
115761,61,13,554,2023-12-31,4,5,5,455,Champion / Loyal
115762,11,55,114,2023-12-31,1,3,4,134,High-Value At-Risk
115763,5,10,31,2023-12-31,5,1,1,511,New / Promising
115764,14,35,32,2023-12-31,3,4,1,341,Need Attention
115765,12,19,137,2023-12-31,4,3,4,434,Average Purchaser
115766,31,23,135,2023-12-31,4,5,4,454,Champion / Loyal
115767,59,56,579,2023-12-31,1,5,5,155,High-Value At-Risk
115768,4,24,14,2023-12-31,4,1,1,411,New / Promising
115769,4,52,60,2023-12-31,1,1,2,112,Low-Value / Lost
115770,16,31,145,2023-12-31,3,4,4,344,Need Attention
115771,4,55,37,2023-12-31,1,1,2,112,Low-Value / Lost
115772,9,12,120,2023-12-31,5,3,4,534,Average Purchaser
115773,61,24,728,2023-12-31,4,5,5,455,Champion / Loyal
115774,5,52,8,2023-12-31,1,1,1,111,Low-Value / Lost
115775,8,27,44,2023-12-31,3,2,2,322,Average Purchaser
115776,7,55,9,2023-12-31,1,2,1,121,Low-Value / Lost
115777,44,3,642,2023-12-31,5,5,5,555,Champion / Loyal
115778,21,16,389,2023-12-31,4,4,5,445,Champion / Loyal
115779,5,53,26,2023-12-31,1,1,1,111,Low-Value / Lost
115780,4,11,34,2023-12-31,5,1,2,512,New / Promising
115781,63,44,518,2023-12-31,2,5,5,255,High-Value At-Risk
115782,46,31,153,2023-12-31,3,5,4,354,Need Attention
115783,28,28,384,2023-12-31,3,5,5,355,Need Attention
115784,43,36,178,2023-12-31,3,5,4,354,Need Attention
115785,34,54,77,2023-12-31,1,5,3,153,High-Value At-Risk
115786,49,11,286,2023-12-31,5,5,5,555,Champion / Loyal
115787,5,5,50,2023-12-31,5,1,2,512,New / Promising
115788,47,50,708,2023-12-31,1,5,5,155,High-Value At-Risk
115789,13,41,67,2023-12-31,2,3,3,233,Average Purchaser
115790,5,2,13,2023-12-31,5,1,1,511,New / Promising
115791,57,32,481,2023-12-31,3,5,5,355,Need Attention
115792,8,34,90,2023-12-31,3,2,3,323,Need Attention
115793,52,44,661,2023-12-31,2,5,5,255,High-Value At-Risk
115794,72,12,264,2023-12-31,5,5,5,555,Champion / Loyal
115795,10,4,210,2023-12-31,5,3,4,534,Average Purchaser
115796,21,15,487,2023-12-31,4,4,5,445,Champion / Loyal
115797,69,5,1116,2023-12-31,5,5,5,555,Champion / Loyal
115798,16,15,125,2023-12-31,4,4,4,444,Champion / Loyal
115799,10,34,51,2023-12-31,3,3,2,332,Need Attention
115800,4,31,67,2023-12-31,3,1,3,313,Need Attention
115801,6,47,90,2023-12-31,2,2,3,223,Average Purchaser
115802,21,13,174,2023-12-31,4,4,4,444,Champion / Loyal
115803,7,6,81,2023-12-31,5,2,3,523,New / Promising
115804,45,57,289,2023-12-31,1,5,5,155,High-Value At-Risk
115805,20,36,128,2023-12-31,3,4,4,344,Need Attention
115806,18,43,208,2023-12-31,2,4,4,244,High-Value At-Risk
115807,4,15,22,2023-12-31,4,1,1,411,New / Promising
115808,7,46,69,2023-12-31,2,2,3,223,Average Purchaser
115809,5,0,54,2023-12-31,5,1,2,512,New / Promising
115810,13,0,111,2023-12-31,5,3,3,533,Average Purchaser
115811,16,3,187,2023-12-31,5,4,4,544,Champion / Loyal
115812,39,32,369,2023-12-31,3,5,5,355,Need Attention
115813,6,48,68,2023-12-31,2,2,3,223,Average Purchaser
115814,6,16,27,2023-12-31,4,2,1,421,New / Promising
115815,5,7,22,2023-12-31,5,1,1,511,New / Promising
115816,4,1,53,2023-12-31,5,1,2,512,New / Promising
115817,19,42,92,2023-12-31,2,4,3,243,High-Value At-Risk
115818,49,25,442,2023-12-31,3,5,5,355,Need Attention
115819,7,9,23,2023-12-31,5,2,1,521,New / Promising
115820,4,6,38,2023-12-31,5,1,2,512,New / Promising
115821,5,4,66,2023-12-31,5,1,3,513,New / Promising
115822,23,30,50,2023-12-31,3,4,2,342,Need Attention
115823,9,9,135,2023-12-31,5,3,4,534,Average Purchaser
115824,28,25,520,2023-12-31,3,5,5,355,Need Attention
115825,8,41,80,2023-12-31,2,2,3,223,Average Purchaser
115826,6,58,22,2023-12-31,1,2,1,121,Low-Value / Lost
115827,5,49,65,2023-12-31,1,1,3,113,Average Purchaser
115828,5,22,48,2023-12-31,4,1,2,412,New / Promising
115829,4,18,94,2023-12-31,4,1,3,413,New / Promising
115830,7,43,64,2023-12-31,2,2,3,223,Average Purchaser
115831,5,3,22,2023-12-31,5,1,1,511,New / Promising
115832,4,16,17,2023-12-31,4,1,1,411,New / Promising
115833,8,53,45,2023-12-31,1,2,2,122,Low-Value / Lost
115834,13,10,120,2023-12-31,5,3,4,534,Average Purchaser
115835,12,6,249,2023-12-31,5,3,5,535,Average Purchaser
115836,8,57,49,2023-12-31,1,2,2,122,Low-Value / Lost
115837,4,48,43,2023-12-31,2,1,2,212,Low-Value / Lost
115838,4,14,35,2023-12-31,4,1,2,412,New / Promising
115839,7,28,67,2023-12-31,3,2,3,323,Need Attention
115840,13,1,205,2023-12-31,5,3,4,534,Average Purchaser
115841,12,29,252,2023-12-31,3,3,5,335,Need Attention
115842,13,19,189,2023-12-31,4,3,4,434,Average Purchaser
115843,12,25,43,2023-12-31,3,3,2,332,Need Attention
115844,29,39,416,2023-12-31,2,5,5,255,High-Value At-Risk
115845,6,54,43,2023-12-31,1,2,2,122,Low-Value / Lost
115846,4,42,53,2023-12-31,2,1,2,212,Low-Value / Lost
115847,43,13,548,2023-12-31,4,5,5,455,Champion / Loyal
115848,6,27,17,2023-12-31,3,2,1,321,Average Purchaser
115849,18,4,164,2023-12-31,5,4,4,544,Champion / Loyal
115850,14,45,103,2023-12-31,2,4,3,243,High-Value At-Risk
115851,6,20,66,2023-12-31,4,2,3,423,New / Promising
115852,19,50,138,2023-12-31,1,4,4,144,High-Value At-Risk
115853,4,31,37,2023-12-31,3,1,2,312,Average Purchaser
115854,14,34,215,2023-12-31,3,4,4,344,Need Attention
115855,15,56,37,2023-12-31,1,4,2,142,High-Value At-Risk
115856,4,35,42,2023-12-31,3,1,2,312,Average Purchaser
115857,5,16,95,2023-12-31,4,1,3,413,New / Promising
115858,25,19,197,2023-12-31,4,5,4,454,Champion / Loyal
115859,7,14,29,2023-12-31,4,2,1,421,New / Promising
115860,36,10,235,2023-12-31,5,5,5,555,Champion / Loyal
