user_id,product_id,last_product_order_ts,last_purchase_days_ago,avg_replenishment_days,mock_inventory,overdue_ratio,R_score,F_score,M_score,rfm_segment,risk_id
63,9339,2023-09-21,101,22.5,279,4.49,3,5,5,Need Attention,job_e06ac3b9:63:9339
27,20794,2023-09-28,94,21.0,104,4.48,3,5,5,Need Attention,job_e06ac3b9:27:20794
27,17333,2023-09-28,94,21.0,96,4.48,3,5,5,Need Attention,job_e06ac3b9:27:17333
10,47788,2023-10-25,67,15.0,430,4.47,5,2,4,New / Promising,job_e06ac3b9:10:47788
13,44142,2023-09-26,96,21.5,291,4.47,5,3,3,Average Purchaser,job_e06ac3b9:13:44142
56,42300,2023-10-07,85,19.0,73,4.47,2,3,4,High-Value At-Risk,job_e06ac3b9:56:42300
38,27344,2023-08-28,125,28.0,170,4.46,4,3,4,Average Purchaser,job_e06ac3b9:38:27344
38,3469,2023-08-28,125,28.0,380,4.46,4,3,4,Average Purchaser,job_e06ac3b9:38:3469
38,14462,2023-08-28,125,28.0,301,4.46,4,3,4,Average Purchaser,job_e06ac3b9:38:14462
38,18594,2023-08-28,125,28.0,234,4.46,4,3,4,Average Purchaser,job_e06ac3b9:38:18594
38,19019,2023-08-28,125,28.0,363,4.46,4,3,4,Average Purchaser,job_e06ac3b9:38:19019
38,37119,2023-08-28,125,28.0,405,4.46,4,3,4,Average Purchaser,job_e06ac3b9:38:37119
2,32792,2023-10-14,78,17.5,144,4.46,5,4,4,Champion / Loyal,job_e06ac3b9:2:32792
14,24970,2023-06-09,205,46.0,142,4.46,2,4,4,High-Value At-Risk,job_e06ac3b9:14:24970
64,14947,2023-09-06,116,26.0,340,4.46,5,3,4,Average Purchaser,job_e06ac3b9:64:14947
14,13145,2023-06-09,205,46.0,71,4.46,2,4,4,High-Value At-Risk,job_e06ac3b9:14:13145
19,13249,2023-11-03,58,13.0,360,4.46,5,3,4,Average Purchaser,job_e06ac3b9:19:13249
10,31717,2023-09-13,109,24.5,377,4.45,5,2,4,New / Promising,job_e06ac3b9:10:31717
49,18072,2023-06-18,196,44.0,187,4.45,1,3,2,Average Purchaser,job_e06ac3b9:49:18072
49,19162,2023-06-18,196,44.0,125,4.45,1,3,2,Average Purchaser,job_e06ac3b9:49:19162
28,47144,2023-10-03,89,20.0,448,4.45,3,5,4,Need Attention,job_e06ac3b9:28:47144
14,12168,2023-09-04,118,26.5,269,4.45,2,4,4,High-Value At-Risk,job_e06ac3b9:14:12168
11,44987,2023-11-01,60,13.5,386,4.44,4,2,3,New / Promising,job_e06ac3b9:11:44987
25,45633,2023-09-22,100,22.5,372,4.44,5,1,1,New / Promising,job_e06ac3b9:25:45633
52,40422,2023-04-25,250,56.5,239,4.42,3,5,4,Need Attention,job_e06ac3b9:52:40422
11,41319,2023-11-08,53,12.0,62,4.42,4,2,3,New / Promising,job_e06ac3b9:11:41319
55,13328,2023-09-07,115,26.0,433,4.42,3,2,3,Need Attention,job_e06ac3b9:55:13328
3,16797,2023-10-08,84,19.0,432,4.42,3,3,3,Need Attention,job_e06ac3b9:3:16797
5,16168,2023-11-08,53,12.0,204,4.42,2,1,2,Low-Value / Lost,job_e06ac3b9:5:16168
60,40377,2023-05-22,223,50.5,118,4.42,4,3,3,Average Purchaser,job_e06ac3b9:60:40377
2,32139,2023-09-16,106,24.0,439,4.42,5,4,4,Champion / Loyal,job_e06ac3b9:2:32139
63,2309,2023-05-02,243,55.0,65,4.42,3,5,5,Need Attention,job_e06ac3b9:63:2309
57,47734,2023-09-25,97,22.0,315,4.41,1,4,3,High-Value At-Risk,job_e06ac3b9:57:47734
20,13575,2023-10-26,66,15.0,274,4.4,3,1,1,Average Purchaser,job_e06ac3b9:20:13575
20,46061,2023-10-26,66,15.0,132,4.4,3,1,1,Average Purchaser,job_e06ac3b9:20:46061
19,14252,2023-10-26,66,15.0,317,4.4,5,3,4,Average Purchaser,job_e06ac3b9:19:14252
54,45918,2023-05-23,222,50.5,265,4.4,4,5,5,Champion / Loyal,job_e06ac3b9:54:45918
54,40377,2023-05-23,222,50.5,118,4.4,4,5,5,Champion / Loyal,job_e06ac3b9:54:40377
16,37107,2023-08-30,123,28.0,479,4.39,2,2,3,Average Purchaser,job_e06ac3b9:16:37107
62,31618,2023-08-30,123,28.0,316,4.39,3,3,3,Need Attention,job_e06ac3b9:62:31618
58,35042,2023-08-30,123,28.0,425,4.39,4,4,3,Average Purchaser,job_e06ac3b9:58:35042
31,24746,2023-08-30,123,28.0,294,4.39,4,4,5,Champion / Loyal,job_e06ac3b9:31:24746
61,25986,2023-09-30,92,21.0,407,4.38,5,1,3,New / Promising,job_e06ac3b9:61:25986
9,23592,2023-09-30,92,21.0,250,4.38,3,1,3,Need Attention,job_e06ac3b9:9:23592
9,11790,2023-09-30,92,21.0,65,4.38,3,1,3,Need Attention,job_e06ac3b9:9:11790
9,13351,2023-09-30,92,21.0,331,4.38,3,1,3,Need Attention,job_e06ac3b9:9:13351
7,29993,2023-11-04,57,13.0,75,4.38,1,4,4,High-Value At-Risk,job_e06ac3b9:7:29993
48,45007,2023-09-30,92,21.0,150,4.38,1,3,3,Average Purchaser,job_e06ac3b9:48:45007
31,27356,2023-09-17,105,24.0,58,4.38,4,4,5,Champion / Loyal,job_e06ac3b9:31:27356
7,21137,2023-11-04,57,13.0,113,4.38,1,4,4,High-Value At-Risk,job_e06ac3b9:7:21137
58,18174,2023-09-30,92,21.0,366,4.38,4,4,3,Average Purchaser,job_e06ac3b9:58:18174
58,16816,2023-09-30,92,21.0,177,4.38,4,4,3,Average Purchaser,job_e06ac3b9:58:16816
62,36011,2023-11-04,57,13.0,307,4.38,3,3,3,Need Attention,job_e06ac3b9:62:36011
15,11266,2023-10-11,81,18.5,121,4.38,2,4,3,High-Value At-Risk,job_e06ac3b9:15:11266
40,27555,2023-11-02,59,13.5,252,4.37,2,3,3,Average Purchaser,job_e06ac3b9:40:27555
60,28058,2023-09-13,109,25.0,466,4.36,4,3,3,Average Purchaser,job_e06ac3b9:60:28058
63,8277,2023-10-31,61,14.0,155,4.36,3,5,5,Need Attention,job_e06ac3b9:63:8277
64,45374,2023-11-13,48,11.0,364,4.36,5,3,4,Average Purchaser,job_e06ac3b9:64:45374
12,47509,2023-10-31,61,14.0,381,4.36,3,2,3,Need Attention,job_e06ac3b9:12:47509
7,42803,2023-10-18,74,17.0,356,4.35,1,4,4,High-Value At-Risk,job_e06ac3b9:7:42803
19,36227,2023-10-05,87,20.0,481,4.35,5,3,4,Average Purchaser,job_e06ac3b9:19:36227
7,14332,2023-06-23,191,44.0,363,4.34,1,4,4,High-Value At-Risk,job_e06ac3b9:7:14332
38,38012,2023-10-01,91,21.0,354,4.33,4,3,4,Average Purchaser,job_e06ac3b9:38:38012
51,44359,2023-11-09,52,12.0,452,4.33,5,1,1,New / Promising,job_e06ac3b9:51:44359
38,32655,2023-10-01,91,21.0,267,4.33,4,3,4,Average Purchaser,job_e06ac3b9:38:32655
41,46979,2023-08-23,130,30.0,450,4.33,1,2,3,Average Purchaser,job_e06ac3b9:41:46979
58,13909,2023-08-23,130,30.0,484,4.33,4,4,3,Average Purchaser,job_e06ac3b9:58:13909
38,36550,2023-11-09,52,12.0,471,4.33,4,3,4,Average Purchaser,job_e06ac3b9:38:36550
50,18465,2023-11-09,52,12.0,121,4.33,5,5,5,Champion / Loyal,job_e06ac3b9:50:18465
38,5499,2023-10-01,91,21.0,318,4.33,4,3,4,Average Purchaser,job_e06ac3b9:38:5499
11,23400,2023-08-19,134,31.0,260,4.32,4,2,3,New / Promising,job_e06ac3b9:11:23400
43,41273,2023-10-08,84,19.5,272,4.31,1,3,4,High-Value At-Risk,job_e06ac3b9:43:41273
21,24799,2023-11-05,56,13.0,446,4.31,3,5,4,Need Attention,job_e06ac3b9:21:24799
28,40706,2023-09-23,99,23.0,473,4.3,3,5,4,Need Attention,job_e06ac3b9:28:40706
28,7021,2023-08-20,133,31.0,184,4.29,3,5,4,Need Attention,job_e06ac3b9:28:7021
28,8670,2023-08-20,133,31.0,242,4.29,3,5,4,Need Attention,job_e06ac3b9:28:8670
28,23400,2023-08-20,133,31.0,260,4.29,3,5,4,Need Attention,job_e06ac3b9:28:23400
31,3519,2023-10-02,90,21.0,328,4.29,4,4,5,Champion / Loyal,job_e06ac3b9:31:3519
48,41238,2023-09-30,92,21.5,423,4.28,1,3,3,Average Purchaser,job_e06ac3b9:48:41238
21,4006,2023-09-15,107,25.0,320,4.28,3,5,4,Need Attention,job_e06ac3b9:21:4006
54,42701,2023-11-14,47,11.0,269,4.27,4,5,5,Champion / Loyal,job_e06ac3b9:54:42701
54,41035,2023-05-10,235,55.0,336,4.27,4,5,5,Champion / Loyal,job_e06ac3b9:54:41035
15,48142,2023-10-28,64,15.0,56,4.27,2,4,3,High-Value At-Risk,job_e06ac3b9:15:48142
32,39275,2023-10-11,81,19.0,188,4.26,4,2,4,New / Promising,job_e06ac3b9:32:39275
55,39561,2023-09-07,115,27.0,452,4.26,3,2,3,Need Attention,job_e06ac3b9:55:39561
55,44245,2023-09-07,115,27.0,230,4.26,3,2,3,Need Attention,job_e06ac3b9:55:44245
55,7736,2023-09-07,115,27.0,150,4.26,3,2,3,Need Attention,job_e06ac3b9:55:7736
16,5134,2023-10-11,81,19.0,74,4.26,2,2,3,Average Purchaser,job_e06ac3b9:16:5134
27,46045,2023-07-05,179,42.0,283,4.26,3,5,5,Need Attention,job_e06ac3b9:27:46045
26,32607,2023-08-15,138,32.5,140,4.25,5,3,2,Average Purchaser,job_e06ac3b9:26:32607
54,40545,2023-10-20,72,17.0,379,4.24,4,5,5,Champion / Loyal,job_e06ac3b9:54:40545
46,45007,2023-10-03,89,21.0,150,4.24,1,4,4,High-Value At-Risk,job_e06ac3b9:46:45007
54,46802,2023-10-20,72,17.0,452,4.24,4,5,5,Champion / Loyal,job_e06ac3b9:54:46802
5,22475,2023-09-29,93,22.0,340,4.23,2,1,2,Low-Value / Lost,job_e06ac3b9:5:22475
5,48775,2023-09-29,93,22.0,376,4.23,2,1,2,Low-Value / Lost,job_e06ac3b9:5:48775
63,25552,2023-03-10,296,70.0,470,4.23,3,5,5,Need Attention,job_e06ac3b9:63:25552
63,47893,2023-03-10,296,70.0,270,4.23,3,5,5,Need Attention,job_e06ac3b9:63:47893
16,21137,2023-11-06,55,13.0,113,4.23,2,2,3,Average Purchaser,job_e06ac3b9:16:21137
32,21927,2023-10-12,80,19.0,211,4.21,4,2,4,New / Promising,job_e06ac3b9:32:21927
55,4658,2023-11-02,59,14.0,439,4.21,3,2,3,Need Attention,job_e06ac3b9:55:4658
28,20697,2023-11-02,59,14.0,91,4.21,3,5,4,Need Attention,job_e06ac3b9:28:20697
55,7413,2023-11-02,59,14.0,317,4.21,3,2,3,Need Attention,job_e06ac3b9:55:7413
63,29820,2023-10-31,61,14.5,311,4.21,3,5,5,Need Attention,job_e06ac3b9:63:29820
17,44492,2023-09-04,118,28.0,152,4.21,1,5,5,High-Value At-Risk,job_e06ac3b9:17:44492
14,35416,2023-09-04,118,28.0,434,4.21,2,4,4,High-Value At-Risk,job_e06ac3b9:14:35416
17,16797,2023-10-12,80,19.0,432,4.21,1,5,5,High-Value At-Risk,job_e06ac3b9:17:16797
23,13544,2023-10-10,82,19.5,88,4.21,1,1,2,Low-Value / Lost,job_e06ac3b9:23:13544
29,17817,2023-09-04,118,28.0,117,4.21,3,4,4,Need Attention,job_e06ac3b9:29:17817
43,48645,2023-10-08,84,20.0,482,4.2,1,3,4,High-Value At-Risk,job_e06ac3b9:43:48645
52,37104,2023-10-08,84,20.0,269,4.2,3,5,4,Need Attention,job_e06ac3b9:52:37104
54,20842,2023-10-08,84,20.0,323,4.2,4,5,5,Champion / Loyal,job_e06ac3b9:54:20842
27,26915,2023-10-04,88,21.0,64,4.19,3,5,5,Need Attention,job_e06ac3b9:27:26915
28,24759,2023-10-25,67,16.0,499,4.19,3,5,4,Need Attention,job_e06ac3b9:28:24759
14,32428,2023-10-04,88,21.0,462,4.19,2,4,4,High-Value At-Risk,job_e06ac3b9:14:32428
58,11265,2023-08-23,130,31.0,375,4.19,4,4,3,Average Purchaser,job_e06ac3b9:58:11265
27,10912,2023-10-04,88,21.0,163,4.19,3,5,5,Need Attention,job_e06ac3b9:27:10912
27,12745,2023-10-04,88,21.0,323,4.19,3,5,5,Need Attention,job_e06ac3b9:27:12745
35,35343,2023-08-15,138,33.0,341,4.18,1,3,4,High-Value At-Risk,job_e06ac3b9:35:35343
41,17025,2023-06-30,184,44.0,239,4.18,1,2,3,Average Purchaser,job_e06ac3b9:41:17025
43,28842,2023-08-17,136,32.5,338,4.18,1,3,4,High-Value At-Risk,job_e06ac3b9:43:28842
38,29311,2023-08-28,125,30.0,472,4.17,4,3,4,Average Purchaser,job_e06ac3b9:38:29311
60,16797,2023-10-13,79,19.0,432,4.16,4,3,3,Average Purchaser,job_e06ac3b9:60:16797
44,6617,2023-10-15,77,18.5,196,4.16,2,1,2,Low-Value / Lost,job_e06ac3b9:44:6617
44,28378,2023-10-15,77,18.5,427,4.16,2,1,2,Low-Value / Lost,job_e06ac3b9:44:28378
35,44830,2023-09-18,104,25.0,269,4.16,1,3,4,High-Value At-Risk,job_e06ac3b9:35:44830
29,19541,2023-11-07,54,13.0,476,4.15,3,4,4,Need Attention,job_e06ac3b9:29:19541
29,21645,2023-06-23,191,46.0,322,4.15,3,4,4,Need Attention,job_e06ac3b9:29:21645
1,46149,2023-11-07,54,13.0,168,4.15,2,3,2,Average Purchaser,job_e06ac3b9:1:46149
31,9292,2023-11-07,54,13.0,333,4.15,4,4,5,Champion / Loyal,job_e06ac3b9:31:9292
9,27555,2023-11-05,56,13.5,252,4.15,3,1,3,Need Attention,job_e06ac3b9:9:27555
45,35782,2023-10-05,87,21.0,477,4.14,3,1,1,Average Purchaser,job_e06ac3b9:45:35782
49,45007,2023-10-05,87,21.0,150,4.14,1,3,2,Average Purchaser,job_e06ac3b9:49:45007
19,44843,2023-10-05,87,21.0,294,4.14,5,3,4,Average Purchaser,job_e06ac3b9:19:44843
19,34827,2023-10-05,87,21.0,196,4.14,5,3,4,Average Purchaser,job_e06ac3b9:19:34827
12,44661,2023-10-01,91,22.0,119,4.14,3,2,3,Need Attention,job_e06ac3b9:12:44661
4,37646,2023-10-30,62,15.0,101,4.13,4,2,1,New / Promising,job_e06ac3b9:4:37646
4,17769,2023-10-30,62,15.0,77,4.13,4,2,1,New / Promising,job_e06ac3b9:4:17769
59,19057,2023-10-30,62,15.0,293,4.13,1,3,3,Average Purchaser,job_e06ac3b9:59:19057
59,47209,2023-10-30,62,15.0,180,4.13,1,3,3,Average Purchaser,job_e06ac3b9:59:47209
43,15599,2023-09-29,93,22.5,470,4.13,1,3,4,High-Value At-Risk,job_e06ac3b9:43:15599
4,19057,2023-10-30,62,15.0,293,4.13,4,2,1,New / Promising,job_e06ac3b9:4:19057
32,39812,2023-09-21,101,24.5,410,4.12,4,2,4,New / Promising,job_e06ac3b9:32:39812
42,2627,2023-05-19,226,55.0,156,4.11,5,4,4,Champion / Loyal,job_e06ac3b9:42:2627
36,14852,2023-05-13,232,56.5,110,4.11,2,5,4,High-Value At-Risk,job_e06ac3b9:36:14852
42,9185,2023-05-19,226,55.0,419,4.11,5,4,4,Champion / Loyal,job_e06ac3b9:42:9185
5,13870,2023-10-10,82,20.0,384,4.1,2,1,2,Low-Value / Lost,job_e06ac3b9:5:13870
3,23650,2023-11-20,41,10.0,297,4.1,3,3,3,Need Attention,job_e06ac3b9:3:23650
38,3397,2023-10-10,82,20.0,316,4.1,4,3,4,Average Purchaser,job_e06ac3b9:38:3397
63,29874,2023-07-04,180,44.0,94,4.09,3,5,5,Need Attention,job_e06ac3b9:63:29874
63,2651,2023-07-04,180,44.0,434,4.09,3,5,5,Need Attention,job_e06ac3b9:63:2651
31,20014,2023-08-18,135,33.0,248,4.09,4,4,5,Champion / Loyal,job_e06ac3b9:31:20014
63,43922,2023-07-04,180,44.0,379,4.09,3,5,5,Need Attention,job_e06ac3b9:63:43922
9,7952,2023-09-30,92,22.5,200,4.09,3,1,3,Need Attention,job_e06ac3b9:9:7952
47,26172,2023-11-16,45,11.0,153,4.09,5,2,1,New / Promising,job_e06ac3b9:47:26172
31,26029,2023-08-18,135,33.0,323,4.09,4,4,5,Champion / Loyal,job_e06ac3b9:31:26029
48,21616,2023-08-18,135,33.0,362,4.09,1,3,3,Average Purchaser,job_e06ac3b9:48:21616
14,12448,2023-05-10,235,57.5,487,4.09,2,4,4,High-Value At-Risk,job_e06ac3b9:14:12448
63,7751,2023-07-04,180,44.0,376,4.09,3,5,5,Need Attention,job_e06ac3b9:63:7751
11,35321,2023-11-08,53,13.0,188,4.08,4,2,3,New / Promising,job_e06ac3b9:11:35321
50,5785,2023-11-08,53,13.0,121,4.08,5,5,5,Champion / Loyal,job_e06ac3b9:50:5785
54,33731,2023-09-20,102,25.0,490,4.08,4,5,5,Champion / Loyal,job_e06ac3b9:54:33731
58,37107,2023-09-08,114,28.0,479,4.07,4,4,3,Average Purchaser,job_e06ac3b9:58:37107
12,24390,2023-10-31,61,15.0,273,4.07,3,2,3,Need Attention,job_e06ac3b9:12:24390
63,24009,2023-08-31,122,30.0,67,4.07,3,5,5,Need Attention,job_e06ac3b9:63:24009
62,11777,2023-11-04,57,14.0,181,4.07,3,3,3,Need Attention,job_e06ac3b9:62:11777
55,42460,2023-11-02,59,14.5,323,4.07,3,2,3,Need Attention,job_e06ac3b9:55:42460
58,28299,2023-09-08,114,28.0,352,4.07,4,4,3,Average Purchaser,job_e06ac3b9:58:28299
56,36758,2023-10-23,69,17.0,295,4.06,2,3,4,High-Value At-Risk,job_e06ac3b9:56:36758
58,22935,2023-08-23,130,32.0,116,4.06,4,4,3,Average Purchaser,job_e06ac3b9:58:22935
14,13525,2023-06-09,205,50.5,124,4.06,2,4,4,High-Value At-Risk,job_e06ac3b9:14:13525
60,1406,2023-05-22,223,55.0,277,4.05,4,3,3,Average Purchaser,job_e06ac3b9:60:1406
48,4855,2023-10-13,79,19.5,304,4.05,1,3,3,Average Purchaser,job_e06ac3b9:48:4855
10,44910,2023-10-13,79,19.5,239,4.05,5,2,4,New / Promising,job_e06ac3b9:10:44910
63,28380,2023-10-05,87,21.5,361,4.05,3,5,5,Need Attention,job_e06ac3b9:63:28380
46,15290,2023-10-03,89,22.0,486,4.05,1,4,4,High-Value At-Risk,job_e06ac3b9:46:15290
48,11140,2023-10-13,79,19.5,179,4.05,1,3,3,Average Purchaser,job_e06ac3b9:48:11140
44,26505,2023-10-15,77,19.0,426,4.05,2,1,2,Low-Value / Lost,job_e06ac3b9:44:26505
32,35629,2023-10-11,81,20.0,122,4.05,4,2,4,New / Promising,job_e06ac3b9:32:35629
41,45104,2023-10-11,81,20.0,386,4.05,1,2,3,Average Purchaser,job_e06ac3b9:41:45104
64,42265,2023-10-13,79,19.5,161,4.05,5,3,4,Average Purchaser,job_e06ac3b9:64:42265
10,43014,2023-10-13,79,19.5,293,4.05,5,2,4,New / Promising,job_e06ac3b9:10:43014
31,12863,2023-09-17,105,26.0,87,4.04,4,4,5,Champion / Loyal,job_e06ac3b9:31:12863
62,23233,2023-09-17,105,26.0,285,4.04,3,3,3,Need Attention,job_e06ac3b9:62:23233
38,5646,2023-10-01,91,22.5,394,4.04,4,3,4,Average Purchaser,job_e06ac3b9:38:5646
57,34816,2023-10-08,84,21.0,231,4.0,1,4,3,High-Value At-Risk,job_e06ac3b9:57:34816
37,2888,2023-09-22,100,25.0,350,4.0,4,4,4,Champion / Loyal,job_e06ac3b9:37:2888
27,24852,2023-10-22,70,17.5,437,4.0,3,5,5,Need Attention,job_e06ac3b9:27:24852
3,28373,2023-09-10,112,28.0,208,4.0,3,3,3,Need Attention,job_e06ac3b9:3:28373
36,33153,2023-11-15,46,11.5,462,4.0,2,5,4,High-Value At-Risk,job_e06ac3b9:36:33153
61,40332,2023-11-13,48,12.0,344,4.0,5,1,3,New / Promising,job_e06ac3b9:61:40332
43,36784,2023-10-08,84,21.0,396,4.0,1,3,4,High-Value At-Risk,job_e06ac3b9:43:36784
61,33709,2023-09-30,92,23.0,159,4.0,5,1,3,New / Promising,job_e06ac3b9:61:33709
27,8615,2023-11-01,60,15.0,455,4.0,3,5,5,Need Attention,job_e06ac3b9:27:8615
34,21137,2023-11-09,52,13.0,113,4.0,5,2,1,New / Promising,job_e06ac3b9:34:21137
14,38845,2023-11-09,52,13.0,122,4.0,2,4,4,High-Value At-Risk,job_e06ac3b9:14:38845
24,16393,2023-05-25,220,55.0,87,4.0,2,4,2,High-Value At-Risk,job_e06ac3b9:24:16393
56,44632,2023-09-10,112,28.0,175,4.0,2,3,4,High-Value At-Risk,job_e06ac3b9:56:44632
31,3648,2023-11-15,46,11.5,401,4.0,4,4,5,Champion / Loyal,job_e06ac3b9:31:3648
31,39891,2023-10-24,68,17.0,155,4.0,4,4,5,Champion / Loyal,job_e06ac3b9:31:39891
31,44987,2023-11-07,54,13.5,386,4.0,4,4,5,Champion / Loyal,job_e06ac3b9:31:44987
37,14010,2023-11-29,32,8.0,160,4.0,4,4,4,Champion / Loyal,job_e06ac3b9:37:14010
23,5404,2023-09-10,112,28.0,228,4.0,1,1,2,Low-Value / Lost,job_e06ac3b9:23:5404
37,36287,2023-09-22,100,25.0,299,4.0,4,4,4,Champion / Loyal,job_e06ac3b9:37:36287
22,32655,2023-10-08,84,21.0,267,4.0,1,4,3,High-Value At-Risk,job_e06ac3b9:22:32655
54,49383,2023-10-04,88,22.0,205,4.0,4,5,5,Champion / Loyal,job_e06ac3b9:54:49383
43,6352,2023-10-08,84,21.0,119,4.0,1,3,4,High-Value At-Risk,job_e06ac3b9:43:6352
54,23191,2023-10-08,84,21.0,69,4.0,4,5,5,Champion / Loyal,job_e06ac3b9:54:23191
37,18918,2023-10-24,68,17.0,159,4.0,4,4,4,Champion / Loyal,job_e06ac3b9:37:18918
14,11348,2023-07-09,175,44.0,112,3.98,2,4,4,High-Value At-Risk,job_e06ac3b9:14:11348
14,12432,2023-07-09,175,44.0,361,3.98,2,4,4,High-Value At-Risk,job_e06ac3b9:14:12432
14,7751,2023-07-09,175,44.0,376,3.98,2,4,4,High-Value At-Risk,job_e06ac3b9:14:7751
14,40540,2023-07-09,175,44.0,478,3.98,2,4,4,High-Value At-Risk,job_e06ac3b9:14:40540
27,27992,2023-08-24,129,32.5,348,3.97,3,5,5,Need Attention,job_e06ac3b9:27:27992
33,15057,2023-08-24,129,32.5,471,3.97,1,1,2,Low-Value / Lost,job_e06ac3b9:33:15057
54,31506,2023-06-14,200,50.5,415,3.96,4,5,5,Champion / Loyal,job_e06ac3b9:54:31506
36,23054,2023-09-19,103,26.0,350,3.96,2,5,4,High-Value At-Risk,job_e06ac3b9:36:23054
43,43181,2023-09-11,111,28.0,436,3.96,1,3,4,High-Value At-Risk,job_e06ac3b9:43:43181
8,49533,2023-10-09,83,21.0,63,3.95,4,1,2,New / Promising,job_e06ac3b9:8:49533
36,1090,2023-10-07,85,21.5,345,3.95,2,5,4,High-Value At-Risk,job_e06ac3b9:36:1090
59,49044,2023-10-19,73,18.5,58,3.95,1,3,3,Average Purchaser,job_e06ac3b9:59:49044
49,38400,2023-10-05,87,22.0,344,3.95,1,3,2,Average Purchaser,job_e06ac3b9:49:38400
58,2512,2023-10-09,83,21.0,245,3.95,4,4,3,Average Purchaser,job_e06ac3b9:58:2512
10,15011,2023-10-13,79,20.0,147,3.95,5,2,4,New / Promising,job_e06ac3b9:10:15011
59,39468,2023-10-19,73,18.5,120,3.95,1,3,3,Average Purchaser,job_e06ac3b9:59:39468
60,4983,2023-10-13,79,20.0,323,3.95,4,3,3,Average Purchaser,job_e06ac3b9:60:4983
59,8574,2023-10-19,73,18.5,408,3.95,1,3,3,Average Purchaser,job_e06ac3b9:59:8574
44,48785,2023-10-15,77,19.5,382,3.95,2,1,2,Low-Value / Lost,job_e06ac3b9:44:48785
8,6141,2023-10-09,83,21.0,241,3.95,4,1,2,New / Promising,job_e06ac3b9:8:6141
60,26351,2023-10-13,79,20.0,409,3.95,4,3,3,Average Purchaser,job_e06ac3b9:60:26351
58,1614,2023-10-25,67,17.0,489,3.94,4,4,3,Average Purchaser,job_e06ac3b9:58:1614
2,22474,2023-09-16,106,27.0,272,3.93,5,4,4,Champion / Loyal,job_e06ac3b9:2:22474
14,2138,2023-09-04,118,30.0,489,3.93,2,4,4,High-Value At-Risk,job_e06ac3b9:14:2138
29,2839,2023-09-12,110,28.0,494,3.93,3,4,4,Need Attention,job_e06ac3b9:29:2839
29,12879,2023-09-12,110,28.0,480,3.93,3,4,4,Need Attention,job_e06ac3b9:29:12879
39,46906,2023-11-12,49,12.5,359,3.92,5,2,4,New / Promising,job_e06ac3b9:39:46906
53,11210,2023-11-14,47,12.0,287,3.92,4,1,2,New / Promising,job_e06ac3b9:53:11210
4,36606,2023-09-20,102,26.0,193,3.92,4,2,1,New / Promising,job_e06ac3b9:4:36606
3,1819,2023-09-24,98,25.0,450,3.92,3,3,3,Need Attention,job_e06ac3b9:3:1819
56,1360,2023-09-24,98,25.0,299,3.92,2,3,4,High-Value At-Risk,job_e06ac3b9:56:1360
52,8013,2023-10-08,84,21.5,242,3.91,3,5,4,Need Attention,job_e06ac3b9:52:8013
54,43076,2023-07-12,172,44.0,388,3.91,4,5,5,Champion / Loyal,job_e06ac3b9:54:43076
9,27966,2023-10-06,86,22.0,221,3.91,3,1,3,Need Attention,job_e06ac3b9:9:27966
23,38241,2023-10-10,82,21.0,121,3.9,1,1,2,Low-Value / Lost,job_e06ac3b9:23:38241
23,33819,2023-10-10,82,21.0,432,3.9,1,1,2,Low-Value / Lost,job_e06ac3b9:23:33819
26,36316,2023-11-22,39,10.0,475,3.9,5,3,2,Average Purchaser,job_e06ac3b9:26:36316
23,49306,2023-10-10,82,21.0,266,3.9,1,1,2,Low-Value / Lost,job_e06ac3b9:23:49306
23,22021,2023-10-10,82,21.0,320,3.9,1,1,2,Low-Value / Lost,job_e06ac3b9:23:22021
2,19240,2023-10-14,78,20.0,301,3.9,5,4,4,Champion / Loyal,job_e06ac3b9:2:19240
54,42469,2023-10-14,78,20.0,373,3.9,4,5,5,Champion / Loyal,job_e06ac3b9:54:42469
13,19934,2023-10-10,82,21.0,139,3.9,5,3,3,Average Purchaser,job_e06ac3b9:13:19934
54,20580,2023-10-14,78,20.0,389,3.9,4,5,5,Champion / Loyal,job_e06ac3b9:54:20580
60,49131,2023-09-13,109,28.0,187,3.89,4,3,3,Average Purchaser,job_e06ac3b9:60:49131
2,33754,2023-11-26,35,9.0,381,3.89,5,4,4,Champion / Loyal,job_e06ac3b9:2:33754
46,42987,2023-10-24,68,17.5,480,3.89,1,4,4,High-Value At-Risk,job_e06ac3b9:46:42987
31,41385,2023-09-17,105,27.0,471,3.89,4,4,5,Champion / Loyal,job_e06ac3b9:31:41385
27,1559,2023-08-11,142,36.5,82,3.89,3,5,5,Need Attention,job_e06ac3b9:27:1559
46,24852,2023-10-24,68,17.5,437,3.89,1,4,4,High-Value At-Risk,job_e06ac3b9:46:24852
42,32599,2023-06-08,206,53.0,392,3.89,5,4,4,Champion / Loyal,job_e06ac3b9:42:32599
25,21506,2023-10-22,70,18.0,294,3.89,5,1,1,New / Promising,job_e06ac3b9:25:21506
32,26209,2023-09-21,101,26.0,314,3.88,4,2,4,New / Promising,job_e06ac3b9:32:26209
53,17757,2023-11-30,31,8.0,423,3.88,4,1,2,New / Promising,job_e06ac3b9:53:17757
63,12456,2023-10-05,87,22.5,136,3.87,3,5,5,Need Attention,job_e06ac3b9:63:12456
41,46886,2023-10-11,81,21.0,413,3.86,1,2,3,Average Purchaser,job_e06ac3b9:41:46886
